token,frequency
"Ağqoşanı,",1
"Darğuni,",1
Dağıstani?,1
Küçələrdə,1
"dolanırdı,",1
tumani.,1
Təbriz,1
"toyuğu,",1
Döşəyi,1
yırtıq,1
həsir….,1
güvəc,1
qazqani.,1
Hacsəməd,1
Qədir,1
döşədir,1
"küçələri,",1
"Əliqəribdir,",1
boynundan,1
xaltani.,1
oğlunun,1
Qəbr,1
fərəhindən,1
piləyir,1
zurnani.,1
lahic,1
Qasımdı,1
"ayısı,",1
neylir,1
çölün,1
heyvani?!,1
"İnciyibdir,",1
"əkməklikdən,",1
Girdmanə,1
buraxım,1
toplani.,1
müəyyən,1
tulani.,1
nəvvadeyi-dəllək,1
"Soltan,",1
əsli-nəsəbin,1
soltani.,1
yeməkdən,1
"Çevirir,",1
axşamacan,1
çortkani.,1
ülgüc-bülövün,1
babasının,1
dəstaviz,1
"fəxri-cahan,",1
bəyzadə,1
övlad,1
dəllak,1
…quyusuna,1
salım,1
başqırxani!,1
"xənnas,",1
"bəyəm,",1
çolaq,1
qarğani?,1
İstəyir,1
başuva,1
fani!,1
eşitdim,1
Abbasın,1
babası,1
çərçi,1
Gətirirmiş,1
çolpani;,1
Ağsu,1
cuhud,1
"eşək,",1
suzənü,1
qeytan,1
torbani.,1
"gəli,",1
"xaç,",1
əmim,1
Bəyliyə,1
Aşur,1
utanmır,1
"""tehrani""*",1
həccə,1
oluma,1
böhtani.,1
əzmimizi,1
Səbt,1
"möhrümüzü,",1
eləyək,1
Xancani.,1
"nəcib,",1
Səbzəmeydani,1
Məşo,1
Qurbani.,1
kimsənənin,1
xalisəvü,1
kəsdirə,1
karvansaralar,1
dalani?,1
"yaraşar,",1
Sahibi,1
"səxa,",1
rəhmü,1
"alinəsəblər,",1
"oların,",1
dərgəhlərinin,1
Biridir,1
Rza,1
yavəri,1
kərəmi-rəbbani.,1
"sərvən-alınəsəbın,",1
Mədhü,1
övsaflərin,1
nurani.,1
Məsnəvi,1
kani-,1
olsutı,1
tulani!,1
şövkətin,1
tnüdam,1
ələddovam,1
şəri-Müstətäyə,1
lütfuvə,1
Rəmz,1
"""əzbün",1
Fəratü,1
"milhi-ücac*"",",1
"qəhrindir,",1
nəbimərac.,1
Qəhr,1
lütfiin,1
"müzmərdir,",1
riyazi-şəriətin,1
"""Güntü",1
"kənzün""",1
hədistnin,1
Qülzümi-vəhdətin,1
səmin,1
Rahi-şərin,1
əmirü,1
rahbəri.,1
İlləti-caiyi-cahan,1
Baisi-xəlqi,1
kiin,1
-fəkan,1
əhli-clm,1
"mümtazı,",1
fövcünün,1
sərəfrazı.,1
Elmin,1
Əllaməyə,1
Fəzlivü,1
Razi.,1
jagird,1
Əhmədi-Hənbəl.,1
Xadimin,1
Şeyxi-Tusdan,1
"əfzəl,",1
"Sərvəra,",1
istima,1
əhvalım.,1
"salım,",1
Eləməz,1
iqbalım.,1
oluram.,1
"Oxudum,",1
fazilü,1
karnil-,1
muradə,1
raən,1
bəxti-naqabil.,1
hasilim,1
Məni-divaneyi-zəlumü,1
"cəhul,",1
Nəfsi-biçarani,1
elmi-fıqhü,1
vüsul.,1
səffi-mal.,1
əhli-eimə,1
"xidmətlər,",1
qıldıın,1
"""Mütəwəli""",1
"ozbər,",1
incitdi,1
"cüdi-""Layəhzər"".",1
nuri-bəsər.,1
nəhv,1
Əmrü,1
Zeyddən,1
saman.,1
mütki-fəzlə,1
"əllamə,",1
Sinədə,1
"hongamə,",1
Gor,1
yetə,1
şəfqətinlə,1
əncamə.,1
sirri-nəssi,1
"""mən",1
"əvha"",",1
"""Və",1
"huvəşşcyxü,",1
"yühyiü-mövta""*.",1
dua-,1
təriqeyi-şüəra.,1
"bəhəqqi-şiri-xuda,",1
tulani,1
əta!,1
şəfiin,1
üqbadə.,1
qurtarsın,1
Bənd-bendim,1
qəfəsi-çərxe,1
menim.,1
"əra,",1
Karivan,1
edirsen,1
bəngi-cərəsim,1
Mövti-cismanım,1
Atasından,1
abidi-fəriştənihad:,1
Quşları,1
bənddən,1
"versin,",1
versin.,1
xudavəndi-ədlü,1
bəxşişü,1
bülbülləri,1
əndəlibi-nəğməsəra,1
Nəğməsindən,1
künci-qəfəsdə,1
Biqərarü,1
həzinü,1
dilgir.,1
Bilib,1
"bülbüli-Məsihnəfəs,",1
sövtün,1
əsiri-qəfəs.,1
"göftarın,",1
azarın.,1
Seyyidi-bədikəlam,1
Nitqdəndir,1
"insanə,",1
həkimanə.,1
xamuş,1
həgamı,1
sahibi-huş,1
Sədi,1
israr:,1
“Əvvəl,1
"əndişə,",1
vongəhi,1
göftar”.,1
"binadü,",1
divar.,1
“Paybəst,1
"amədəst,",1
divar”,1
"əyyamıdır,",1
acıldı,1
sənsiz!,1
"Təəccübdür,",1
sənsiz?,1
umidim,1
"vusalə,",1
Gozumdə,1
tirəvu,1
əyləş,1
eyşu,1
"cəkim,",1
Kecər,1
əlaman,1
eydi-şərif,1
bixəbərsənmi?,1
əylənsin,1
Guli-ruyindən,1
gulsitan,1
seyrin?,1
dərdi-dilimdən,1
qəmi-hicrdə,1
səbab,1
məskənimi,1
guhi,1
"gətirib,",1
Etmədim,1
"tərki-vəfa,",1
taqəti,1
uf,1
"demədim,",1
Səri,1
Dərdi-hicrində,1
navəki-qəmzən,1
Məsəldir,1
içrə:,1
“Məst,1
eylər”.,1
"Yəqinimdir,",1
qanə-qan,1
"mahi-növ,",1
Nihani,1
baxmağından,1
"iztirabi-könlüm,",1
cadudur,1
kəşfi-əsrari-nihan,1
mürği-dilim,1
qonmuş,1
"səri-zülfi-pərişanə,",1
sərmənzilində,1
xeylini,1
gəncə,1
zulfün,1
nəsmin,1
"vadiyi-Cinə,",1
Xötən,1
Rəqibim,1
cami-işrətdən,1
şuxi,1
sərkiran,1
"öldürməz,",1
dürüstdür,1
"elər,",1
2024-cü,1
Bakıda,1
"""Elm",1
"Təhsil""",1
nəşriyyatında,1
görmüşdür.,1
Kitabın,1
ideya,1
müəllifi,1
"Həbibbəyli,",1
tərtibçisi,1
Teymur,1
"Kərimli,",1
nəşr,1
layihəsinin,1
rəhbəri,1
Nigar,1
"Babaxanova,",1
redaktorlar,1
filologiya,1
elmlər,1
Əzizağa,1
Nəcəfzadə,1
Kitab,1
Milli,1
Akademiyası,1
prezidentinin,1
30,1
dekabr,1
2022-ci,1
tarixli,1
664,1
nömrəli,1
Sərəncamı,1
"""Xurşidbanu",1
"yadaşı""",1
reyestrinə,1
"dəftəri""nin",1
rəqəmsal,1
"tərtibatı,",1
transliterasiya,1
"nəşri""",1
tədqiqat,1
proqramı,1
çərçivəsində,1
Mətnin,1
ingilis,1
tərcüməçisi,1
tərtibatçısı,1
Kitaba,1
ictimai,1
rəssam,1
Xuşidbanu,1
(1832–1897),1
albomu,1
Albomdakı,1
rəsmlərlə,1
"yanaşı,",1
şeirlər,1
qeydlər,1
orijinal,1
"şəkildə,",1
transfoneliterasiya,1
edilərək,1
oxucuların,1
ixtiyarına,1
verilib.,1
Kitabda,1
yaxınlarının,1
"fotoları,",1
"əşyası,",1
tikmələri,1
"işləri,",1
Natəvana,1
həsr,1
təsviri,1
"(rəsmlər,",1
heykəltəraşlıq,1
nümunələri),1
AMEA,1
Əlyazmalar,1
İnstitutunda,1
M-117,1
şifrəsi,1
mühafizə,1
olunan,1
2023-cü,1
UNESCO-nun,1
"yaddaşı""",1
Reyestrinə,1
'''Əmoğlu,1
zəbani-cənab,1
Səkinə,1
Həzrəti-Zeynəb,1
əleyhüssəlam,1
kəlami-sərkari-aliyə''',1
'''Növheyi-məşi,1
''',1
'''Dər,1
tərifı-qələnfür''',1
dust!''',1
'''Eyzən''',1
'''Çarparə''',1
'''Çarparə:,1
Bəşir''',1
'''Sinəzən,1
Pərvanə''',1
'''Qəzəl,1
tərifı-güli-susən''',1
'''Növheyi-in,1
'''Növheyi-digər,1
Kərbəla''',1
'''Nəzirə,1
növhə''',1
'''Sinəzəni-kənizi-Fatimə''',1
'''Növheyi-Sərkar''',1
'''Məriz,1
oğlanın,1
inşa,1
etdügim,1
xitabdur,1
nəqşdə,1
quşa,1
yetürsün''',1
Usmiyevin,1
barəsində''',1
'''Minacati-mərhum,1
xan''',1
'''Vələh,1
eyzən''',1
qəzəli,1
şəhərindən,1
validəsi,1
mərhumə,1
Xurşidbanuya,1
yazub''',1
'''Ümid,1
qibleyi-mükərrəmələr,1
yetsə,1
edələr''',1
mücgani-siyəh-novkin,1
xədəiki-yarə,1
çeşmi-məstin,1
ahuyi-Tatarə,1
mərdümləri,1
Düzübdür,1
Çəkilmiş,1
Düşən,1
əndəli-zarə,1
kəc,1
gərdənin,1
aşiqi-naçara,1
tərfi-binaguşunda,1
cin-cin,1
"zulfi-mişkini,",1
gənci-şayəgan,1
şahmara,1
idin:,1
divaneyi-aləm?,1
sərriştəsi,1
turreyi-tərrarə,1
Cəfayi-dəhrdən,1
şəkvə,1
müztər,1
Səsindən,1
Natəvani-bidilü,1
əfkarə,1
"Nəvvab,",1
"valayi-süxəndan,",1
naməniz,1
dilşad,1
Qəmü,1
Behəmdüllah,1
genun,1
şeiriniz,1
"ruyi-hikmət,",1
məzmunları,1
Möhübbə,1
rəhmətü,1
ədvanə,1
ləhcəyə,1
lütfi-xuda,1
"müraqib,",1
Əta,1
qılsun,1
məratib.,1
bədxahə,1
"əşhabi-saqib,",1
Qəmi-əyyamidən,1
"natəvanəm,",1
"Əliləm,",1
"naxoşam,",1
afsordə,1
"canəm,",1
tətildən,1
bədgümanəm.,1
kuhi-qəmə,1
duadan,1
"Natəvanı,",1
Əlilü,1
naxoşu,1
əfsordə,1
Cənabında,1
səva,1
"gümanı,",1
çıxam,1
muqəyyədi-qəm,1
yanaydı,1
şadu,1
xurrəm,1
bəsrətinlə,1
gozum,1
"kur,",1
rüzgari-fəraqində,1
"umman,",1
nov-şəbnəm,1
gülzari-gulşənin,1
xari-mohnəti-bülbül,1
"Kənan,",1
"həzrəti-Yəqub,",1
"qəmi-hicranda,",1
qərqi-matəm,1
"guzəri,",1
bəlada,1
bazari-Yusif,1
rəhguzərdə,1
"konul,",1
"Natəvanın,",1
dəhrəm,1
töhməti,1
"öldürəsən,",1
Kənardan,1
"həsrətlə,",1
şiyvə,1
Rəqibə,1
"himmətinə,",1
"riza,",1
taqətim,1
"səbrə,",1
əhdin,1
"visali-işrətini,",1
"tuxmi-fəraqı,",1
Çağırram,1
allahımı,1
dəhri-bəla,1
Varmadım,1
sındırmadım,1
Əhdlərdən,1
"keçmədim,",1
peymanlər,1
"sındırmadım,",1
bimehrlə,1
Tərki-gülzar,1
əfqanə,1
vəslilə,1
hicranə,1
"çəkməkdən,",1
yetmədim,1
Duş,1
"gülbeyi-ehzanıma,",1
Görməyim,1
"düşvardır,",1
Zülfə,1
"gedim,",1
Dövrü,1
kamımca,1
"Düşmənimdir,",1
netmişəm,1
dövranə,1
Varü,1
yoxumdan,1
"bica,",1
qərənfil?,1
"aşiqi-şeyda,",1
aşuftə,1
Driğa,1
"teləti-ziba,",1
pərdeyi-nazın,1
kenar,1
Qoyubdur,1
"intizarında,",1
"zarında,",1
Üzüldüm,1
"karivanımdan,",1
üzdüm,1
"xanimanımdan,",1
incir,1
"fəğanımdan,",1
Gedibdir,1
"qafiləsalar,",1
"xunbar,",1
yaru,1
zarını,1
dufikarım,1
zulfi-nərgisi-məstə,1
coxdandı,1
"pabəstə,",1
"konlum,",1
guli-ruyin,1
cün,1
Alıbdir,1
gozlərim,1
"məhvəş,",1
"məşəqqətdir,",1
fərağin,1
dərdu,1
"möhnətdir,",1
Nigarım,1
"muddətdir,",1
fəryadu,1
"əfqandır,",1
konlum,1
sorağından,1
cıxsın,1
gedib-səbri-qərarım,1
gulzarım,1
Yetibdir,1
"dadım,",1
dunyanı,1
"fəryadım,",1
sərvi-azadım,1
Xöcəstə,1
"bülbüli-xoşnitq,",1
"xoşzəban,",1
novşüküftə,1
"gülsən,",1
"mövsimi-xəzan,",1
fələkzadəyə,1
Bir-iki,1
"həmzəban,",1
getmə.,1
nümüvv,1
"eləyən,",1
"sərvvəş,",1
dayan,1
Sirişkimi,1
payinə,1
guşeyi-cəşm,1
nəhan,1
"baxdın,",1
"möhnəti-nəhan,",1
Düşə,1
əyaqdən,1
"sərvi-qamətin,",1
Qiyaməti,1
cismi-zarım,1
"ruhsən,",1
ruhsuz,1
"işığı,",1
şahzadə,1
"simbərim,",1
"nari-fəraqında,",1
şemin,1
ayağında.,1
Güli-ruyün,1
hevasilə,1
çxxar,1
efiakə,1
"əfğanxm,",1
nəvasx,1
iştiyaqında.,1
xəyaliyle,1
gezər,1
"Mecnuni-sərgəştə,",1
gezer,1
Leyla,1
sorağında.,1
Nəhali-qametin,1
"virdi-zebanımdır,",1
Demadem,1
naleyi-qumri,1
dolansam,1
dağında.,1
Hərisəm,1
"ki,oI",1
şirinzebanın,1
zikrinə,1
"hərdem,",1
nitqli,1
dəmağında.,1
çıxmazki,1
"canımdan,",1
Seməndər,1
nari-feraqında.,1
şəhbaz,1
gəzerdi,1
Pərü,1
balını,1
çağında.,1
tardır,1
"xurşidi-nurefşan,",1
Məhaq,1
tağında.,1
qametin,1
təravətdən,1
qırağmda.,1
Nolaydı,1
kur,1
görməyəydim,1
"qaidı,",1
damad,1
otağmda.,1
sayağında.,1
zarii,1
"dilməhzun,",1
"sirişki-xun,",1
Perişan,1
mehnət,1
bucağında.,1
Qəmi-hicran,1
"tüğyan,",1
"suzan,",1
eşki-besər,1
bulağında.,1
Varımdı,1
"qəmi-nəhan,",1
"ölürəm,",1
yatmaram,1
səbahə,1
Xəyali-zulfunə,1
Bahari-husnun,1
xəzanəm,1
laləsi,1
Vərəq-vərəq,1
"odlaşdı,",1
Misali-kəncəfə,1
aşiyanə,1
Vətəndən,1
"laməkan,",1
cək,1
"damənimdən,",1
"cəkdim,",1
eyləmədin,1
Cəkirdim,1
"həsrətini,",1
xudahafiz!,1
naləvu,1
"cəkmiş,",1
Qədər,1
bukub,1
"belimi,",1
tukənib,1
Şuri-eşqin,1
"gətirir,",1
müşəxəssdi,1
Tari-zülfündü,1
zülfi-mütərra,1
nuri-mücəlla,1
novki-mücə,1
"cəkib,",1
"tari-zülfün,",1
"Rumə,",1
həbəşi,1
ləşgəri-yəğma,1
Naqənin,1
varmı,1
şüuru,1
aşıq,1
"guyin,",1
cəzbeyi-Leyla,1
bazarına,1
"nəqdə,",1
"Nəqdi-can,",1
Sidqi-qəlb,1
mücdə,1
saldi,1
mohnətu,1
məlalə,1
mahrudən,1
Tukəndi,1
xudayi-ləmyəzəli!,1
qəmi-hicrində,1
cəkim?,1
xayalə,1
tabım,1
Rəvadı,1
Alıbdı,1
gor,1
Təəccubəm,1
necun,1
zalım?!,1
salmısan,1
gunlər,1
dağlı,1
Vusalə,1
yetməyibən,1
məhcəmalə,1
qəmgindir,1
Rumuzi-eşqdən,1
Görübdür,1
Edibdir,1
sinəsin,1
"kecdin,",1
zəncirdən,1
qacdın?,1
collərə,1
"duşdun,",1
Fəraqin,1
"ruzi-məhşərdir,",1
möhnətü-qəmdir.,1
"dərhəmdir,",1
Baxın,1
"zarə,",1
gunu,1
naşad,1
Yıxıb,1
"evin,",1
tavan,1
ayrıla,1
nuri!,1
"alım,",1
"yıxılma,",1
Doyunca,1
Çıxaydı,1
görməyeydi,1
"hicranın,",1
"Ölüncə,",1
Səbahədək,1
"cəfalerini,",1
oyum,1
bərabərisən,1
"elaman,",1
getme!,1
"Yəqinen,",1
çəkəcək,1
dostü,1
"aşinalərdən,",1
düşəcək,1
açılıb,1
"şükufeleri,",1
Ümvət,1
"xəzan,",1
Di,1
yumma,1
"eşk,",1
Tərehhüm,1
eyle,1
mehnətim,1
hicri-bela,1
Əgerçi,1
məne,1
"etri,",1
Cəfası,1
"çoxdu,",1
Cəfayi-xan,1
köçdü,1
bağdən,1
Gören,1
aşinası,1
gülün?,1
Xezane,1
"eledi,",1
almadı,1
vefa,1
"nəzəre,",1
qemü,1
cefası,1
Töker,1
sirişk,1
evezinde,1
üze,1
Olubdu,1
çünkü,1
mübtelası,1
Yazılsa,1
"nöqtebenöqte,",1
deyilse,1
"hərfbeherf,",1
Qurtarmaz,1
heşre,1
halü,1
macerası,1
Üzari-aline,1
"diller,",1
tiaVıij,1
hədden,1
aşır,1
möhnetü,1
belası,1
Xeta,1
Xetaya,1
özün.aqibət,1
xətası,1
zene,1
qəder,1
xendan,1
xuni-bülbül,1
eger,1
ğezası,1
Tutardı,1
xuni-cigerden,1
ger,1
sirab,1
tek,1
"terefi,",1
"Natevan,",1
ziyası-gülün.,1
fərvərdin,1
Eylədikcə,1
Nazlanır,1
nalələr.,1
Tutiyə,1
şəqayiq,1
qır,1
Suri,1
"zərdir,",1
qıpqırmızı,1
tozlar,1
bəzər.,1
İldırım,1
çaxar,1
"oynaşar,",1
zənci,1
tatar,1
Bənzəyir,1
bağlarda,1
bütlərin,1
Qol-bilək,1
ovcu,1
hənadır,1
sərbəsər.,1
Göl,1
əsdikcə,1
"şahinlərin,",1
"tovuzdur,",1
"qızılgül,",1
pər.,1
Anan,1
zəhmətilə,1
"Su,",1
çörəyin,1
"atmadın,",1
Yurdun,1
"əzablı,",1
olmadın,1
"tüfeyli,",1
Kömək,1
allahdan,1
anandan.,1
oturdun,1
Cəhrəsinin,1
qartal!,1
vücuduna,1
aşiyan?,1
"vaxtadək,",1
"atasız,",1
tanısınlar,1
Qan!,1
Xzır,1
ananla,1
həmxaniman!,1
"dürrsən,",1
astanasından,1
pünhan?,1
övladsansa,1
anandır,1
"dözüb,",1
Əbədilik,1
köçər,1
altma,1
qanşqa,1
tek.,1
Salmmış,1
qıfilını,1
ağztna,1
fikrindən,1
"Mekandır,",1
ümidlər,1
"doğrulmur,",1
bünövrəsi,1
etibarsızdır.,1
bir-birini,1
"əvəzlədikcə,",1
dəyişirsən,1
İllər,1
"dayanmayıb,",1
tələsir.,1
gələcəyə,1
ümidlə,1
şeylərin,1
"çəkirsən,",1
fəlakətə,1
yaxınlaşdırır.,1
"xoşbəxt,",1
bədbəxtlikdən,1
qurtulacaqsan.,1
qalacaq.,1
"gözəllikdə,",1
bolluq,1
əzəmətdə,1
Təbrizdən,1
şəhər,1
"əmir,",1
"rəiyyət,",1
başçıları,1
alimlər,1
istədiyi,1
yaşayırdı.,1
bəziləri,1
"dalınca,",1
"dinləyir,",1
"istəyir,",1
ceyran,1
ovlamaq,1
Gündüzlər,1
xanəndələrin,1
nəğmələrini,1
dinləyirdilər.,1
qonşusuna,1
"atmırdı,",1
yabancı,1
qarışdı.,1
"aralandı,",1
qurtaranlar,1
Ağlaya-ağlaya,1
qorxudan,1
əyildilər.,1
əzəmətini,1
Yerdəki,1
yerli-dibli,1
çıxdı.,1
ağırdır,1
xasiyyəti,1
"atamın,",1
xalis,1
pərvərdigar.,1
ekiz,1
doğulmuşdur,1
Nəmrudun,1
"Azərilə,",1
usta,1
Yusifi-nəccar.,1
Təbiəti:,1
kərkisi,1
"yonmaqda,",1
"Xasiyyəti,",1
mişarı,1
doğrayar.,1
ulduzuyla,1
səhərədək,1
çarpışar.,1
Dərhal,1
"uzadıb,",1
vurardı,1
mismar.,1
Ağırlaşıb,1
"qocalıbdır,",1
qıçlarını,1
"dazlaşaraq,",1
pərsəng,1
Köhnəlmişdir,1
lıkka,1
dərisində,1
Əti,1
əprimişdir,1
"sevdası,",1
Hamımızın,1
yükə,1
mənbər,1
qısılmışdır,1
"küncə,",1
Minarə,1
qaldırıb,1
"oğluyam,",1
Osa,1
hünərimi,1
toxucu,1
Olmayaydı,1
"etməli,",1
oğulam,1
eyləyərsə,1
"birtəhər,",1
bəlalardan,1
gur,1
"çaya,",1
Baklan,1
səddi,1
saraya.,1
"verərək,",1
suların,1
yığdı,1
tək*.,1
Sikkəsinin,1
çayda,1
"balıqlar,",1
Pullarını,1
çevirdilər,1
"ümmandır,",1
"nəhəngdir,",1
nəhəngin,1
cəvahirlə,1
zinəti,1
Qılıncında,1
olunur,1
aynanın,1
şəkili,1
"aynada,",1
da?,1
Görmək,1
yanaşı.,1
qılıncının,1
kəməndə.,1
Təklik,1
sufidir,1
anla!,1
–vaxt,1
dəstəmazı,1
qanla.,1
Suyun,1
varmış:,1
çatıbdır,1
bağlamışdır,1
torpaqdan.,1
Axar,1
mədəsinə,1
torpaqçün,1
törətməsin,1
daşan,1
ciyərində,1
"düyümləndi,",1
qabarmadı,1
Qalxdı,1
ciyərindən,1
naləsindən,1
"""Əliallah""",1
"ahü-zar,",1
Yumdu,1
Sular,1
Xızrı,1
şəfaət.,1
"""İdrak",1
sulara,1
vuran!,1
olsunlar,1
"rəvan"".",1
Xızırın,1
ricasını,1
Coşğun,1
şahımıza,1
Şairlərin,1
köpük,1
öndə,1
məhru,1
xoşbu,1
"Sevgilim,",1
"divanəsi,",1
geysu,1
yaşımdırsa,1
buludsuz,1
"yağdırmayan,",1
buludtək,1
zülfü-ənbərbu,1
Hüsnünü,1
"ayinəyə,",1
Əllərintək,1
"gecəmdir,",1
"şübhəsiz,",1
Qabə,1
qövseynin,1
"əbru,",1
hümanın,1
"kölgəsı,",1
Sayeyi-kuyində,1
Qəsd,1
Qətlim,1
dilcu,1
"çölə,",1
görərkən,1
qaçmağa,1
"sevgilim,",1
şərərbar,1
Varlığa,1
Pəncə,1
ceyranın,1
şahinin,1
caynağında,1
"Səbrimi,",1
dinimi,1
"aldılar,",1
nazından,1
"dayanmazsan,",1
inanmazsan.,1
Mənası,1
düşsəm,1
zillətlə?,1
Öpsəm,1
yanmazsan.,1
"kamə,",1
"tezliklə,",1
vədini,1
"peşimanlıq,",1
səhvin,1
dolanmazsan.,1
ölməli,1
öldür!,1
"lütfən,",1
bulanmazsan.,1
döydün,1
mənzilini,1
"basmış,",1
"qaçdın,",1
sabitqədəm,1
getməsə,1
qazanmazsan,1
xumar:,1
Cami-Cəmin,1
nisfı,1
"darğası,",1
Möhrü,1
"hilaldır,",1
hökmdar,1
şikar;,1
maralın,1
"buynuzu,",1
başüstə,1
sallanar.,1
"Zülmət,",1
"bayrağıdır,",1
"sancağıdır,",1
"rövnağıdır,",1
sipəhdan,1
Qurdu,1
"pusqu,",1
dağ;,1
hərfıdir,1
eydin,1
bərqərar*.,1
Simürğünə;,1
Zalın,1
parlayar*.,1
Qaldırdığı,1
"tozdan,",1
burnu,1
qıçıqlanmış,1
"göyün,",1
Asqırmasıyla,1
doldurar.,1
Toz,1
qaldıranda,1
süslər,1
yeri;,1
Məşriqdədirsə,1
məğribdə,1
dimdik,1
oynadar.,1
iz,1
"azdırıb,",1
"gizlənib,",1
kuyundakı,1
qərar...,1
"əndamdır,",1
Qəndili,1
bağlayar.,1
arxında,1
Alnında,1
"şehdir,",1
qonar.,1
oxşayar.,1
ola;,1
"Saf,",1
xıltsız,1
"dola,",1
"tam,",1
"titrəyər,",1
təsiri,1
bəsləyən,1
Altunyanaq,1
dərdliyə,1
qaytarar.,1
"nursaçan,",1
əlisə,1
"şərqdir,",1
"Sağərdə,",1
səhbanı,1
Sonsuz,1
yelkən,1
"tutisayaq,",1
"dodaq,",1
mizmar,1
boğazından,1
"buynuza,",1
deşilmiş,1
"gürzədir,",1
Ovsunçu,1
gürzə,1
sorar*.,1
Doğmaq,1
ahü-zar.,1
"rübab,",1
"qolbağı,",1
Qolbağ,1
sıxan,1
"qoldan,",1
damar.,1
Çənk,1
"bildirçinə,",1
"tel,",1
qulaclar,1
"eşqidir,",1
cidar.,1
dəfvuran,1
ustanı,1
dəfdə,1
şikaristanı,1
duran,1
bir-birlərilə,1
çarpışar*.,1
zildən,1
"bəmə,",1
"qaqqıldayar,",1
Nazik,1
boğazdan,1
"axdıqca,",1
dağlanar.,1
xanəndədən,1
nəğmədə,1
parlayar..,1
"salan,",1
qəmzənə,1
ağuş,1
"güzgünü,",1
qəmzəndəki,1
sehrə,1
"Oxla,",1
kamanla,1
nigar!,1
"torpağam,",1
"çör-çöpəm,",1
"sel,",1
"qalmış,",1
çatmazsan,1
salmazsan,1
"fəryadımı,",1
yarar.,1
Gec-gec,1
"inciyib,",1
küsməyin,1
"aldatmısan,",1
sancdın,1
qucağım,1
"yuxum,",1
odlanar.,1
zaman;,1
Dırnaq,1
sancar,1
qam,1
axar.,1
ovlayan,1
bülbüldür,1
"şaxəsi,",1
şerdən,1
Altun,1
xərçəngə,1
Xərçəng,1
oynayar..*,1
Çöllər,1
"yanır,",1
dəhrəvari,1
Əfi,1
möhrələr,1
danəsin,1
xatırladar.,1
Çənbər,1
şəkilli,1
çulğanmış,1
"rənginə,",1
İskəndərin,1
aynasına,1
yağdırar...,1
Cəhcəh,1
susmuş,1
fərağında,1
"guzədəh,",1
cəhcəh,1
Qatsan,1
saflıq,1
tapar.,1
"söyüd,",1
kafur,1
sazla,1
katandan,1
saqilə,1
Bostanı,1
gah-gah,1
"aypara,",1
mədhini,1
"""gəl-gəl""",1
yaratdım,1
"dəmət,",1
Şənində,1
beytim,1
şəhriyar!,1
Azadə,1
sərrafları,1
"sahiri,",1
yüz-yüz,1
şagirdlik,1
süfrəsi,1
mənimkidir;,1
Rudəki,1
artığımla,1
dolanarlar.,1
təzəlikdən,1
"dipdiridir,",1
Kəramətli,1
tamahım,1
"ağdır,",1
vəziyyətim,1
"hindu,",1
ahını,1
atar.,1
Qart,1
"acizdir,",1
zar*.,1
barama,1
qurduyam,1
deyilənı,1
mərdümazar.,1
böyüksə,1
"pisidir,",1
başlı,1
quşusa,1
quşdan,1
sayılar.,1
"""qızılım",1
"deyəcəksən,",1
"əssəm,",1
ləçəklərin,1
"xoşsöhbət,",1
doğrugörən,1
çaşgöz,1
dadar..,1
göylər,1
şahının,1
itmiş,1
qurtardım,1
"fəlakətdən,",1
möhnəti-zindan.,1
"qurdum,",1
"Deyim,",1
"as,",1
ondan!,1
"məğribzəminə,",1
"kənarında,",1
Dararkan,1
başından.,1
Köçüb,1
"Məğribdən,",1
güzan,1
Məşriqə,1
"yağdı,",1
səyyah,1
"qərbə,",1
"tükün,",1
Abxaza,1
"ezamı,",1
Abxaz,1
"Məgrib,",1
tüktək,1
ora,1
taparsa,1
gülərmi,1
nanəcib,1
düşman?,1
çaş-baş,1
"neyimi,",1
Açılmış,1
"yalnız,",1
yaqutü,1
fıruzə,1
"Fəqət,",1
gülməz,1
"nəşəli,",1
"dalda,",1
Tiflisə,1
Kürlə,1
Dan,1
söküləndə,1
örtüyün,1
Səma,1
ətirlə,1
rəngdən-rəngə,1
girərək.,1
Zümrüd,1
şəfəqlə,1
"boyandı,",1
buludun,1
halqa,1
dayandı.,1
papaqlı,1
qəşəng,1
"büründü,",1
qunduz,1
xəzini,1
göründü*.,1
Qanad,1
banladı,1
"anbaan,",1
"çalındı,",1
uçdu,1
yuvadan.,1
"Sübh,",1
"çay,",1
balığa,1
Ay.,1
nizələri,1
nizələr,1
"qızıldı,",1
haləsi,1
gümüşdü.,1
Bənövşəyi,1
niqabda,1
kimiydi,1
Niqabını,1
görüncə.,1
libasda,1
"asta-asta,",1
ərəblər,1
borcun,1
diləyəsən.,1
Kəbəni,1
döndərmə,1
bəndəsən,1
hədislərin,1
"məhvəri,",1
iztirab,1
çəkənləri.,1
"məhvərdir,",1
asılıb,1
hərlənərək...,1
kəhərinin,1
"tərkinə,",1
vüqarla,1
Göyün,1
çalma,1
"zəncirə,",1
bitkidən,1
xalça,1
döşəndi,1
"sönür,",1
dönür.,1
Selin,1
tökdüyü,1
xılta,1
köpüklər,1
rəngsiz,1
şüşədir,1
ançaq.,1
əzbərləyir,1
"""ebcəd""i,",1
"""həmd""",1
oxumaqda,1
məharəti.,1
olundu,1
torpağa.,1
Çəmən,1
boyaqçı,1
donlara.,1
"qurdular,",1
Təşt,1
dolusu,1
